code,name,price,rise,change,exchange,amount
600000,浦发银行,11.82,-4.98,-0.62,14.60亿,3936.75亿
600004,白云机场,9.46,0.00,0.00,1.74亿,223.89亿
600006,东风股份,7.20,0.28,0.02,1.17亿,144.00亿
600007,中国国贸,19.78,-0.20,-0.04,5019.36万,199.24亿
600008,首创环保,3.04,1.33,0.04,1.87亿,223.15亿
600009,上海机场,32.70,-0.18,-0.06,3.83亿,669.13亿
600010,包钢股份,2.43,2.10,0.05,15.67亿,762.55亿
600011,华能国际,7.42,-0.54,-0.04,5.60亿,816.03亿
600012,皖通高速,14.73,-0.61,-0.09,8325.36万,171.69亿
600015,华夏银行,6.86,-0.15,-0.01,3.37亿,1055.56亿
600016,民生银行,3.85,0.52,0.02,8.50亿,1365.29亿
600017,日照港,3.00,0.00,0.00,6866.95万,92.27亿
600018,上港集团,5.43,0.18,0.01,2.19亿,1262.30亿
600019,宝钢股份,7.28,-2.28,-0.17,7.76亿,1585.74亿
600020,中原高速,4.25,-0.23,-0.01,6190.99万,95.51亿
600021,上海电力,20.09,0.35,0.07,15.31亿,566.78亿
600022,山东钢铁,1.51,0.00,0.00,1.24亿,161.55亿
600023,浙能电力,4.96,0.20,0.01,2.65亿,665.07亿
600025,华能水电,9.10,0.22,0.02,1.59亿,1638.00亿
600026,中远海能,11.69,0.09,0.01,7.68亿,406.20亿
600027,华电国际,5.01,1.01,0.05,4.57亿,426.37亿
600028,中国石化,6.09,-1.46,-0.09,13.56亿,5770.43亿
600029,南方航空,8.08,0.87,0.07,7.15亿,1088.94亿
600030,中信证券,29.33,2.16,0.62,54.03亿,3571.38亿
600031,三一重工,21.26,0.61,0.13,16.44亿,1801.66亿
600032,浙江新能,7.46,0.68,0.05,5991.46万,179.39亿
600033,福建高速,4.06,-1.70,-0.07,2.50亿,111.42亿
600035,楚天高速,3.91,0.77,0.03,3904.10万,62.96亿
600036,招商银行,42.35,0.59,0.25,35.72亿,8736.36亿
600037,歌华有线,7.38,1.10,0.08,1.39亿,102.71亿
600038,中直股份,36.36,0.64,0.23,4.74亿,243.22亿
600039,四川路桥,9.99,0.40,0.04,2.97亿,868.46亿
600048,保利发展,6.32,3.61,0.22,15.80亿,756.53亿
600050,中国联通,5.16,0.98,0.05,9.86亿,1587.57亿
600051,宁波联合,7.58,0.53,0.04,4579.10万,23.56亿
600052,东望时代,4.75,0.85,0.04,6280.76万,40.10亿
600053,九鼎投资,19.48,-1.96,-0.39,1.43亿,84.45亿
600054,黄山旅游,11.42,0.88,0.10,7443.91万,58.62亿
600055,万东医疗,16.38,5.13,0.80,2.37亿,115.16亿
600056,中国医药,10.49,1.55,0.16,1.40亿,156.86亿
600057,厦门象屿,8.39,-1.53,-0.13,2.49亿,175.56亿
600058,五矿发展,--,--,--,--,123.48亿
600059,古越龙山,9.30,0.43,0.04,7769.81万,84.77亿
600060,海信视像,24.65,1.52,0.37,1.86亿,320.49亿
600061,国投资本,7.72,0.92,0.07,3.08亿,493.62亿
600062,华润双鹤,18.54,1.37,0.25,1.39亿,191.51亿
600063,皖维高新,5.95,1.02,0.06,1.81亿,123.11亿
600064,南京高科,8.74,0.69,0.06,2.00亿,151.23亿
600066,宇通客车,33.54,2.57,0.84,7.81亿,742.56亿
600067,冠城新材,4.28,3.13,0.13,2.40亿,59.56亿
600071,凤凰光学,21.25,-1.16,-0.25,1.19亿,59.83亿
600072,中船科技,11.76,1.21,0.14,1.62亿,127.40亿
600073,光明肉业,6.44,0.62,0.04,6863.71万,60.39亿
600075,新疆天业,4.97,0.40,0.02,1.05亿,84.86亿
600076,康欣新材,3.64,8.01,0.27,4.83亿,48.94亿
600078,澄星股份,9.99,4.17,0.40,3.84亿,66.19亿
600080,金花股份,7.59,0.66,0.05,4833.97万,28.33亿
600081,东风科技,11.72,-0.93,-0.11,3757.84万,64.81亿
600082,海泰发展,4.05,-0.25,-0.01,7062.20万,25.69亿
600084,中信尼雅,5.30,0.95,0.05,2027.84万,59.56亿
600085,同仁堂,32.29,0.09,0.03,2.03亿,442.85亿
600088,中视传媒,16.29,0.68,0.11,8369.23万,64.79亿
600089,特变电工,22.88,2.97,0.66,41.17亿,1156.08亿
600094,大名城,4.18,0.48,0.02,1.09亿,88.88亿
600095,湘财股份,11.29,2.08,0.23,4.09亿,322.80亿
600096,云天化,33.81,1.20,0.40,17.85亿,616.35亿
600097,开创国际,11.45,0.79,0.09,5975.96万,27.59亿
600098,广州发展,6.55,0.15,0.01,1.61亿,229.63亿
600099,林海股份,10.41,-0.38,-0.04,4166.11万,22.81亿
