code,name,price,rise,change,exchange,amount
600000,浦发银行,9.86,-4.09,-0.42,9.34亿,3283.96亿
600004,白云机场,8.70,-3.76,-0.34,2.12亿,205.90亿
600006,东风股份,6.22,-5.62,-0.37,1.41亿,124.40亿
600007,中国国贸,19.50,-3.85,-0.78,7041.56万,196.42亿
600008,首创环保,3.10,-2.82,-0.09,4.88亿,227.56亿
600009,上海机场,27.37,-4.43,-1.27,5.40亿,560.07亿
600010,包钢股份,2.47,-2.76,-0.07,23.17亿,775.11亿
600011,华能国际,7.34,-2.65,-0.20,9.56亿,807.23亿
600012,皖通高速,15.18,-2.94,-0.46,1.04亿,176.94亿
600015,华夏银行,6.94,-3.34,-0.24,7.41亿,1067.87亿
600016,民生银行,3.72,-2.87,-0.11,13.37亿,1319.19亿
600017,日照港,3.00,-6.25,-0.20,2.41亿,92.27亿
600018,上港集团,4.95,-3.13,-0.16,4.59亿,1150.71亿
600019,宝钢股份,6.25,-4.87,-0.32,10.94亿,1361.38亿
600020,中原高速,3.82,-6.37,-0.26,9322.54万,85.85亿
600021,上海电力,18.25,-5.93,-1.15,10.63亿,514.88亿
600022,山东钢铁,1.47,-4.55,-0.07,3.08亿,157.27亿
600023,浙能电力,5.25,-3.31,-0.18,5.43亿,703.96亿
600025,华能水电,10.05,-1.76,-0.18,4.94亿,1809.00亿
600026,中远海能,23.52,0.26,0.06,25.22亿,817.27亿
600027,华电国际,5.12,-2.10,-0.11,9.44亿,471.84亿
600028,中国石化,6.04,-0.66,-0.04,20.26亿,5723.05亿
600029,南方航空,5.46,-5.37,-0.31,10.02亿,735.84亿
600030,中信证券,24.29,-3.99,-1.01,48.87亿,2957.68亿
600031,三一重工,18.65,-4.01,-0.78,18.98亿,1580.47亿
600032,浙江新能,10.76,10.02,0.98,17.26亿,258.74亿
600033,福建高速,3.49,-5.93,-0.22,1.98亿,95.78亿
600035,楚天高速,3.72,-5.10,-0.20,9453.65万,59.90亿
600036,招商银行,38.68,-2.69,-1.07,37.30亿,7979.28亿
600037,歌华有线,7.05,-6.87,-0.52,2.18亿,98.12亿
600038,中直股份,32.28,-4.27,-1.44,3.61亿,215.93亿
