code,name,price,rise,change,exchange,amount
600000,浦发银行,12.39,-4.47,-0.58,19.92亿,4126.58亿
600004,白云机场,9.59,0.42,0.04,1.90亿,226.97亿
600006,东风股份,7.66,-0.78,-0.06,1.84亿,153.20亿
600007,中国国贸,20.42,-0.10,-0.02,3876.02万,205.69亿
600008,首创环保,3.30,-0.30,-0.01,2.51亿,242.24亿
600009,上海机场,31.50,0.41,0.13,2.60亿,644.58亿
600010,包钢股份,2.59,-3.00,-0.08,28.92亿,812.76亿
600011,华能国际,7.73,-0.26,-0.02,4.78亿,850.12亿
600012,皖通高速,15.03,1.97,0.29,1.69亿,175.19亿
600015,华夏银行,6.91,-1.00,-0.07,6.55亿,1063.26亿
600016,民生银行,4.03,-1.47,-0.06,23.92亿,1429.12亿
600017,日照港,3.25,0.62,0.02,8606.87万,99.96亿
600018,上港集团,5.67,0.00,0.00,2.13亿,1316.27亿
600019,宝钢股份,7.11,-2.20,-0.16,6.82亿,1548.71亿
600020,中原高速,4.59,2.92,0.13,2.02亿,103.15亿
600021,上海电力,27.40,-0.62,-0.17,45.12亿,773.00亿
600022,山东钢铁,1.60,-2.44,-0.04,1.92亿,171.18亿
600023,浙能电力,5.25,-0.94,-0.05,3.55亿,703.96亿
600025,华能水电,10.11,-0.10,-0.01,2.12亿,1819.80亿
600026,中远海能,12.13,0.41,0.05,6.19亿,421.49亿
600027,华电国际,5.37,-0.19,-0.01,4.53亿,457.00亿
600028,中国石化,5.56,-0.36,-0.02,6.15亿,5273.21亿
600029,南方航空,6.70,1.51,0.10,6.26亿,849.11亿
600030,中信证券,30.00,0.03,0.01,67.98亿,3652.97亿
600031,三一重工,21.95,-2.57,-0.58,29.05亿,1860.13亿
600032,浙江新能,7.57,-0.26,-0.02,5586.32万,182.03亿
600033,福建高速,3.73,4.48,0.16,4.82亿,102.37亿
600035,楚天高速,4.17,0.72,0.03,1.22亿,67.14亿
600036,招商银行,41.60,0.02,0.01,29.29亿,8581.64亿
600037,歌华有线,7.93,0.51,0.04,8322.64万,110.37亿
600038,中直股份,36.43,0.86,0.31,3.43亿,243.69亿
600039,四川路桥,8.86,0.23,0.02,2.56亿,595.00亿
600048,保利发展,7.42,-0.80,-0.06,8.70亿,888.21亿
600050,中国联通,5.46,-0.55,-0.03,11.96亿,1679.87亿
600051,宁波联合,7.61,2.01,0.15,7711.04万,23.66亿
600052,东望时代,4.91,-1.60,-0.08,7761.12万,41.45亿
600053,九鼎投资,18.13,0.22,0.04,1.29亿,78.60亿
600054,黄山旅游,11.31,-0.35,-0.04,4454.23万,58.05亿
600055,万东医疗,16.01,-1.96,-0.32,1.43亿,112.56亿
600056,中国医药,11.16,0.63,0.07,2.07亿,166.88亿
600057,厦门象屿,8.09,4.12,0.32,4.93亿,169.28亿
600058,五矿发展,9.23,0.33,0.03,1.52亿,98.94亿
600059,古越龙山,9.91,-0.10,-0.01,8284.37万,90.33亿
600060,海信视像,24.27,-1.62,-0.40,3.27亿,315.55亿
600061,国投资本,7.89,-1.13,-0.09,3.74亿,504.49亿
600062,XD华润双,19.13,-0.05,-0.01,1.26亿,197.54亿
600063,皖维高新,6.09,-2.72,-0.17,3.06亿,126.01亿
600064,南京高科,8.62,-1.15,-0.10,2.00亿,149.16亿
600066,宇通客车,31.66,1.47,0.46,5.40亿,700.93亿
600067,冠城新材,3.67,4.56,0.16,2.96亿,51.07亿
600071,凤凰光学,21.98,-0.41,-0.09,1.06亿,61.89亿
600072,中船科技,12.40,1.56,0.19,2.60亿,134.33亿
600073,光明肉业,7.03,-0.28,-0.02,8005.04万,65.92亿
600075,新疆天业,4.76,-0.42,-0.02,1.04亿,81.27亿
600076,康欣新材,2.89,-1.36,-0.04,7389.74万,38.86亿
600078,澄星股份,9.63,10.06,0.88,4.79亿,63.81亿
600079,人福医药,21.30,-1.11,-0.24,4.65亿,328.70亿
600080,金花股份,7.57,0.27,0.02,3025.34万,28.26亿
600081,东风科技,12.73,0.79,0.10,4619.46万,70.40亿
600082,海泰发展,4.47,0.00,0.00,6157.25万,28.35亿
600084,中信尼雅,5.56,-0.36,-0.02,1918.62万,62.48亿
600085,同仁堂,33.72,-0.56,-0.19,2.30亿,462.46亿
600088,中视传媒,16.53,0.79,0.13,5636.47万,65.74亿
600089,特变电工,19.19,-1.59,-0.31,25.88亿,969.63亿
600094,大名城,5.22,0.58,0.03,2.17亿,110.99亿
600095,湘财股份,12.70,-3.20,-0.42,12.94亿,363.12亿
600096,云天化,27.84,-0.71,-0.20,7.41亿,507.52亿
600097,开创国际,11.75,0.69,0.08,4924.72万,28.31亿
600098,广州发展,6.89,-1.15,-0.08,1.52亿,241.55亿
600099,林海股份,10.98,-0.54,-0.06,3528.50万,24.06亿
600100,同方股份,7.88,0.38,0.03,3.18亿,264.00亿
600101,明星电力,9.62,0.42,0.04,9463.73万,52.70亿
600103,青山纸业,3.79,2.16,0.08,12.00亿,83.85亿
600104,上汽集团,16.56,-0.72,-0.12,5.13亿,1903.62亿
600105,永鼎股份,16.08,7.06,1.06,49.42亿,235.09亿
600106,重庆路桥,6.46,2.38,0.15,1.87亿,85.86亿
600108,亚盛集团,3.14,-0.63,-0.02,7982.00万,61.13亿
600109,国金证券,10.15,-1.46,-0.15,4.88亿,376.82亿
600110,诺德股份,6.68,1.37,0.09,5.46亿,115.91亿
600111,北方稀土,51.07,-4.20,-2.24,102.99亿,1846.21亿
600113,浙江东日,46.61,-2.08,-0.99,3.75亿,191.77亿
600114,东睦股份,30.82,1.55,0.47,8.65亿,189.97亿
600115,中国东航,4.84,0.21,0.01,4.68亿,828.34亿
600116,三峡水利,6.80,1.19,0.08,1.72亿,130.03亿
600117,西宁特钢,3.14,-0.63,-0.02,8360.94万,102.21亿
600118,中国卫星,40.23,-0.42,-0.17,31.12亿,475.72亿
600119,长江投资,9.19,-0.11,-0.01,1.07亿,33.57亿
600120,浙江东方,6.50,0.15,0.01,8.72亿,222.00亿
600121,郑州煤电,5.99,6.39,0.36,17.13亿,72.98亿
600123,兰花科创,6.83,-1.44,-0.10,2.19亿,100.62亿
600125,铁龙物流,6.39,0.00,0.00,1.04亿,83.42亿
600126,杭钢股份,9.08,-0.22,-0.02,3.60亿,306.65亿
600127,金健米业,6.84,-0.44,-0.03,6230.42万,43.90亿
600128,苏豪弘业,10.90,0.18,0.02,4074.75万,26.90亿
600129,太极集团,20.98,-0.76,-0.16,1.72亿,115.69亿
600131,国网信通,18.09,-0.28,-0.05,1.71亿,216.34亿
600132,重庆啤酒,53.19,-0.09,-0.05,8774.84万,257.42亿
600133,东湖高新,9.92,-1.78,-0.18,4.50亿,105.77亿
600135,乐凯胶片,7.56,0.40,0.03,4315.45万,41.83亿
600137,浪莎股份,19.90,2.52,0.49,8266.96万,19.35亿
600138,中青旅,9.69,-0.21,-0.02,7401.19万,70.14亿
600141,兴发集团,27.34,2.32,0.62,6.74亿,301.63亿
600143,金发科技,20.65,2.38,0.48,35.05亿,544.09亿
600148,长春一东,20.58,-0.19,-0.04,3420.14万,29.12亿
600149,廊坊发展,5.65,-0.70,-0.04,4937.68万,21.48亿
600150,中国船舶,36.62,0.19,0.07,32.83亿,2755.88亿
600151,航天机电,8.11,1.12,0.09,2.08亿,116.32亿
600152,维科技术,6.72,-0.30,-0.02,6639.97万,35.55亿
600153,建发股份,10.46,0.87,0.09,3.08亿,303.29亿
600155,华创云信,7.40,-0.67,-0.05,1.36亿,163.80亿
600156,华升股份,8.76,0.92,0.08,5538.06万,35.22亿
600157,永泰能源,1.63,0.00,0.00,8.30亿,355.63亿
600158,中体产业,9.26,0.54,0.05,1.83亿,88.85亿
600159,大龙地产,3.08,0.33,0.01,7345.40万,25.56亿
600160,巨化股份,35.73,-0.11,-0.04,10.72亿,964.62亿
600161,天坛生物,18.58,-1.01,-0.19,2.85亿,367.40亿
600162,香江控股,2.24,-0.44,-0.01,1.77亿,73.21亿
600163,中闽能源,5.40,1.50,0.08,1.41亿,102.76亿
600166,福田汽车,2.79,-0.36,-0.01,2.29亿,220.90亿
600167,联美控股,8.73,-3.21,-0.29,2.40亿,197.55亿
600168,武汉控股,5.35,-2.02,-0.11,2.68亿,53.15亿
600169,太原重工,2.84,1.07,0.03,2.25亿,94.66亿
600170,上海建工,2.86,-1.04,-0.03,6.72亿,254.14亿
600171,上海贝岭,34.75,-1.39,-0.49,6.00亿,246.35亿
600172,黄河旋风,6.65,-5.14,-0.36,16.62亿,84.87亿
600173,卧龙新能,9.08,4.25,0.37,5.16亿,63.60亿
600176,中国巨石,16.08,0.19,0.03,7.25亿,643.70亿
600177,雅戈尔,7.50,-0.40,-0.03,1.06亿,346.76亿
600178,东安动力,12.88,-2.13,-0.28,1.38亿,60.08亿
600179,安通控股,4.37,3.07,0.13,4.62亿,163.62亿
600180,瑞茂通,4.75,-2.46,-0.12,1.32亿,51.61亿
600182,S佳通,15.43,-0.52,-0.08,4266.98万,26.23亿
600183,生益科技,67.39,4.72,3.04,49.08亿,1613.65亿
600184,光电股份,17.99,2.92,0.51,2.40亿,91.53亿
600185,珠免集团,6.38,-1.70,-0.11,3.55亿,120.26亿
600186,莲花控股,5.69,0.00,0.00,2.20亿,101.66亿
600187,国中水务,2.79,0.00,0.00,4926.32万,45.02亿
600188,兖矿能源,14.69,-2.52,-0.38,6.53亿,870.22亿
600189,泉阳泉,7.11,-0.14,-0.01,3738.26万,50.85亿
600191,华资实业,7.94,3.12,0.24,7461.55万,38.50亿
600192,长城电工,10.04,1.41,0.14,1.85亿,44.35亿
