code,name,price,rise,change,exchange,amount
600000,浦发银行,11.04,-1.07,-0.12,13.99亿,3676.96亿
600004,白云机场,9.37,-0.64,-0.06,1.59亿,221.76亿
600006,东风股份,7.34,-1.34,-0.10,1.96亿,146.80亿
600007,中国国贸,19.42,-0.31,-0.06,4795.16万,195.61亿
600008,首创环保,3.00,-0.33,-0.01,1.78亿,220.22亿
600009,上海机场,31.39,-1.32,-0.42,6.07亿,642.33亿
600010,包钢股份,2.50,-1.57,-0.04,29.13亿,784.52亿
600011,华能国际,7.46,0.81,0.06,8.75亿,820.43亿
600012,皖通高速,14.31,-0.56,-0.08,5521.10万,166.80亿
600015,华夏银行,6.45,-1.38,-0.09,7.27亿,992.48亿
600016,民生银行,3.76,-0.79,-0.03,12.85亿,1333.38亿
600017,日照港,3.02,-0.66,-0.02,7138.75万,92.88亿
600018,上港集团,5.15,-1.72,-0.09,4.87亿,1197.21亿
600019,宝钢股份,7.00,-1.41,-0.10,8.67亿,1524.75亿
600020,中原高速,4.26,0.00,0.00,4749.00万,95.74亿
600021,上海电力,21.26,1.38,0.29,29.66亿,599.79亿
600022,山东钢铁,1.52,-1.94,-0.03,2.06亿,162.62亿
600023,浙能电力,4.91,-0.81,-0.04,7.58亿,658.37亿
600025,华能水电,9.18,0.22,0.02,2.90亿,1652.40亿
600026,中远海能,14.03,-1.82,-0.26,8.02亿,487.51亿
600027,华电国际,4.97,0.00,0.00,4.52亿,422.96亿
600028,中国石化,5.84,-1.85,-0.11,12.70亿,5533.54亿
600029,南方航空,7.43,-1.46,-0.11,5.94亿,1001.34亿
600030,中信证券,28.08,-0.71,-0.20,59.14亿,3419.18亿
600031,三一重工,22.11,-0.63,-0.14,15.23亿,1873.69亿
600032,浙江新能,7.73,-1.28,-0.10,1.10亿,185.88亿
600033,福建高速,3.76,-1.31,-0.05,1.33亿,103.19亿
600035,楚天高速,3.92,0.00,0.00,3032.55万,63.12亿
600036,XD招商银,38.72,-0.97,-0.38,59.41亿,7987.53亿
600037,歌华有线,7.84,-3.21,-0.26,2.08亿,109.12亿
600038,中直股份,36.66,-1.45,-0.54,4.00亿,245.23亿
600039,四川路桥,10.11,-1.08,-0.11,3.15亿,879.12亿
600048,保利发展,6.23,-2.50,-0.16,12.26亿,745.76亿
600050,中国联通,5.15,-1.72,-0.09,16.07亿,1584.49亿
600051,宁波联合,7.64,-0.13,-0.01,4420.73万,23.75亿
600052,东望时代,4.54,-0.87,-0.04,6105.83万,38.33亿
600053,九鼎投资,23.10,10.00,2.10,5.03亿,100.15亿
600054,黄山旅游,11.70,-1.27,-0.15,1.11亿,60.06亿
600055,万东医疗,16.80,-2.89,-0.50,1.90亿,118.11亿
600056,中国医药,10.60,-0.47,-0.05,1.25亿,158.51亿
600057,厦门象屿,8.33,0.48,0.04,1.15亿,174.31亿
600058,五矿发展,13.94,10.02,1.27,5872.13万,149.42亿
600059,古越龙山,9.13,-1.30,-0.12,1.14亿,83.22亿
600060,海信视像,23.42,-0.34,-0.08,2.42亿,304.50亿
600061,国投资本,7.62,-1.04,-0.08,3.01亿,487.22亿
600062,华润双鹤,18.54,-0.59,-0.11,1.17亿,191.51亿
600063,皖维高新,6.50,-3.13,-0.21,3.68亿,134.49亿
600064,南京高科,8.67,-0.57,-0.05,1.32亿,150.02亿
600066,宇通客车,31.71,1.12,0.35,6.17亿,702.04亿
600067,冠城新材,4.30,0.47,0.02,2.46亿,59.84亿
600071,凤凰光学,21.76,1.21,0.26,1.09亿,61.27亿
600072,中船科技,11.74,-1.18,-0.14,1.88亿,127.18亿
600073,光明肉业,6.50,-0.92,-0.06,5887.63万,60.95亿
600075,新疆天业,5.40,-0.73,-0.04,1.67亿,92.20亿
600076,康欣新材,4.22,-0.24,-0.01,4.05亿,56.74亿
600078,澄星股份,10.06,-1.28,-0.13,3.23亿,66.65亿
600080,金花股份,7.70,-2.41,-0.19,6121.73万,28.74亿
600081,东风科技,12.05,-1.63,-0.20,6042.45万,66.64亿
600082,海泰发展,4.23,0.24,0.01,4846.63万,26.83亿
600084,中信尼雅,5.78,1.76,0.10,4643.97万,64.95亿
600085,同仁堂,31.08,-1.15,-0.36,5.21亿,426.25亿
600088,中视传媒,17.55,-3.99,-0.73,1.98亿,69.80亿
600089,特变电工,27.73,-2.67,-0.76,229.52亿,1401.14亿
600094,大名城,4.97,-1.97,-0.10,3.60亿,105.67亿
600095,湘财股份,11.29,-1.91,-0.22,5.16亿,322.80亿
600096,云天化,34.92,-0.99,-0.35,14.40亿,636.59亿
600097,开创国际,11.95,0.93,0.11,9617.02万,28.79亿
600098,广州发展,6.63,0.30,0.02,2.14亿,232.44亿
600099,林海股份,10.53,-1.22,-0.13,3402.74万,23.07亿
600100,同方股份,9.62,-1.74,-0.17,9.44亿,322.30亿
600101,明星电力,10.00,1.52,0.15,5.44亿,54.79亿
600103,青山纸业,3.98,1.53,0.06,4.83亿,88.05亿
600104,上汽集团,14.99,0.81,0.12,30.33亿,1723.14亿
600105,永鼎股份,27.37,0.29,0.08,31.40亿,400.15亿
600106,重庆路桥,6.67,2.14,0.14,2.63亿,88.65亿
600108,亚盛集团,3.39,-1.45,-0.05,2.17亿,66.00亿
600109,国金证券,9.34,-0.64,-0.06,3.91亿,346.08亿
600110,诺德股份,7.30,-1.49,-0.11,4.90亿,126.67亿
600111,北方稀土,51.00,1.13,0.57,77.59亿,1843.68亿
600113,浙江东日,61.94,0.18,0.11,1.70亿,254.84亿
600114,东睦股份,31.77,3.02,0.93,6.85亿,195.83亿
600115,中国东航,5.78,-0.86,-0.05,7.70亿,984.04亿
600116,三峡水利,6.63,0.30,0.02,9918.22万,126.78亿
600117,西宁特钢,2.87,-1.03,-0.03,9116.72万,93.42亿
600118,中国卫星,101.90,-4.62,-4.93,152.30亿,1204.96亿
600119,长江投资,7.94,-0.25,-0.02,3895.02万,29.00亿
600120,浙江东方,6.66,-3.06,-0.21,7.85亿,227.46亿
600121,郑州煤电,4.49,1.58,0.07,2.20亿,54.71亿
600123,兰花科创,5.99,-0.99,-0.06,7632.74万,88.25亿
600125,铁龙物流,6.30,0.16,0.01,1.41亿,82.25亿
600126,杭钢股份,8.87,-4.21,-0.39,10.19亿,299.56亿
600127,金健米业,6.72,-0.44,-0.03,1.12亿,43.13亿
600128,苏豪弘业,11.18,-0.36,-0.04,5827.67万,27.59亿
600129,太极集团,18.37,-1.34,-0.25,1.34亿,101.30亿
600131,国网信通,18.21,2.59,0.46,12.26亿,217.77亿
600132,重庆啤酒,51.90,0.19,0.10,9718.22万,251.18亿
600133,东湖高新,11.08,2.03,0.22,14.30亿,118.14亿
600135,乐凯胶片,10.97,-3.26,-0.37,3.46亿,60.70亿
600137,浪莎股份,19.61,-0.30,-0.06,4299.82万,19.06亿
600138,中青旅,9.97,-3.39,-0.35,4.47亿,72.17亿
600141,兴发集团,40.41,-0.10,-0.04,6.54亿,445.83亿
600143,金发科技,20.26,2.90,0.57,30.45亿,533.82亿
600148,长春一东,20.70,-0.81,-0.17,5813.83万,29.29亿
600149,廊坊发展,5.22,0.19,0.01,3262.48万,19.84亿
600150,中国船舶,35.33,-1.86,-0.67,27.03亿,2658.80亿
600151,航天机电,18.19,-8.64,-1.72,62.61亿,260.89亿
600152,维科技术,7.72,-2.15,-0.17,1.86亿,40.84亿
600153,建发股份,9.16,-1.93,-0.18,3.62亿,265.60亿
600155,华创云信,6.83,-0.58,-0.04,1.88亿,151.18亿
600156,华升股份,8.16,2.64,0.21,8250.54万,32.81亿
600157,永泰能源,1.62,-0.61,-0.01,12.09亿,353.45亿
600158,中体产业,8.83,-0.90,-0.08,1.77亿,84.73亿
600159,大龙地产,2.78,-1.77,-0.05,6966.70万,23.07亿
600160,巨化股份,37.49,0.78,0.29,8.82亿,1012.13亿
600161,天坛生物,16.85,-1.35,-0.23,1.87亿,333.19亿
600162,香江控股,1.83,-2.66,-0.05,1.00亿,59.81亿
600163,中闽能源,5.54,1.09,0.06,2.38亿,105.43亿
600166,福田汽车,2.94,-0.68,-0.02,3.42亿,232.77亿
600167,联美控股,7.30,-0.81,-0.06,1.16亿,165.19亿
600168,武汉控股,5.24,1.16,0.06,5902.37万,52.05亿
600170,上海建工,2.98,1.71,0.05,13.31亿,264.80亿
600171,上海贝岭,34.20,3.98,1.31,20.53亿,242.45亿
600172,黄河旋风,6.13,0.16,0.01,3.45亿,78.23亿
600173,卧龙新能,7.29,-0.55,-0.04,7184.80万,51.06亿
600176,中国巨石,18.78,2.46,0.45,14.38亿,751.79亿
600177,雅戈尔,7.27,-1.09,-0.08,1.74亿,336.12亿
600178,东安动力,12.79,-1.16,-0.15,8607.34万,59.66亿
600179,安通控股,5.07,-1.93,-0.10,6.13亿,195.82亿
600180,瑞茂通,3.54,-1.94,-0.07,5546.37万,38.47亿
600182,S佳通,15.27,0.73,0.11,3786.28万,25.96亿
600183,生益科技,68.97,0.92,0.63,30.53亿,1651.49亿
600184,光电股份,19.77,0.82,0.16,2.42亿,100.58亿
600185,珠免集团,6.25,-1.42,-0.09,1.68亿,117.81亿
600186,莲花控股,6.08,-2.41,-0.15,4.44亿,108.78亿
