code,name,price,rise,change,exchange,amount
600000,浦发银行,11.64,-1.44,-0.17,14.30亿,3876.80亿
600004,白云机场,9.70,-0.21,-0.02,2.42亿,229.57亿
600006,东风股份,7.72,0.52,0.04,3.04亿,154.40亿
600007,中国国贸,20.13,-0.30,-0.06,4699.68万,202.77亿
600008,首创环保,3.28,-0.61,-0.02,2.84亿,240.77亿
600009,上海机场,31.67,0.22,0.07,3.08亿,648.06亿
600010,包钢股份,2.62,0.00,0.00,39.03亿,822.18亿
600011,华能国际,8.38,1.45,0.12,10.94亿,921.61亿
600012,皖通高速,15.08,-0.66,-0.10,9349.00万,175.77亿
600015,华夏银行,6.81,-0.15,-0.01,4.93亿,1047.87亿
600016,民生银行,3.95,-0.50,-0.02,17.14亿,1400.75亿
600017,日照港,3.24,0.31,0.01,1.44亿,99.65亿
600018,上港集团,5.67,0.35,0.02,2.48亿,1316.27亿
600019,宝钢股份,7.24,2.26,0.16,9.88亿,1577.02亿
600020,中原高速,4.54,0.00,0.00,8315.29万,102.03亿
600021,上海电力,30.19,0.17,0.05,57.91亿,851.72亿
600022,山东钢铁,1.62,0.62,0.01,1.85亿,173.32亿
600023,浙能电力,5.28,-1.31,-0.07,6.20亿,707.98亿
600025,华能水电,10.17,0.79,0.08,2.84亿,1830.60亿
600026,中远海能,13.53,8.76,1.09,20.85亿,470.14亿
600027,华电国际,5.53,1.28,0.07,10.71亿,470.62亿
600028,中国石化,5.53,0.18,0.01,7.02亿,5244.75亿
600029,南方航空,6.79,0.44,0.03,3.69亿,860.52亿
600030,中信证券,29.68,-2.05,-0.62,73.40亿,3614.00亿
600031,三一重工,22.51,1.76,0.39,21.06亿,1907.59亿
600032,浙江新能,7.94,0.63,0.05,2.07亿,190.93亿
600033,福建高速,3.51,-1.68,-0.06,2.96亿,96.33亿
600035,楚天高速,4.10,-1.44,-0.06,9906.16万,66.01亿
600036,招商银行,41.20,1.05,0.43,46.48亿,8499.13亿
600037,歌华有线,7.80,-0.64,-0.05,1.06亿,108.56亿
600038,中直股份,36.03,-0.96,-0.35,2.41亿,241.02亿
600039,四川路桥,9.05,2.26,0.20,3.60亿,607.76亿
600048,保利发展,7.33,-1.48,-0.11,11.38亿,877.43亿
600050,中国联通,5.46,-0.55,-0.03,14.61亿,1679.87亿
600051,宁波联合,7.51,-0.27,-0.02,4334.89万,23.35亿
600052,东望时代,4.73,-2.27,-0.11,7946.92万,39.93亿
600053,九鼎投资,18.91,-5.17,-1.03,4.63亿,81.98亿
600054,黄山旅游,11.25,-0.53,-0.06,4975.62万,57.75亿
600055,万东医疗,15.66,-2.06,-0.33,1.05亿,110.10亿
600056,中国医药,11.17,-0.27,-0.03,2.27亿,167.03亿
600057,厦门象屿,8.06,1.51,0.12,5.43亿,168.66亿
600058,五矿发展,9.32,0.21,0.02,1.22亿,99.90亿
600059,古越龙山,9.48,-0.73,-0.07,1.62亿,86.41亿
600060,海信视像,24.25,-1.42,-0.35,3.24亿,315.29亿
600061,国投资本,7.93,-1.49,-0.12,4.19亿,507.04亿
600062,华润双鹤,19.13,-0.31,-0.06,1.39亿,197.54亿
600063,皖维高新,6.10,-1.45,-0.09,1.69亿,126.22亿
600064,南京高科,8.61,-1.03,-0.09,1.73亿,148.98亿
600066,宇通客车,32.20,5.54,1.69,9.91亿,712.89亿
600067,冠城新材,3.57,-1.11,-0.04,1.80亿,49.68亿
600071,凤凰光学,21.64,-1.59,-0.35,9506.64万,60.93亿
600072,中船科技,12.25,-0.49,-0.06,1.54亿,132.71亿
600073,光明肉业,6.79,-3.00,-0.21,1.63亿,63.67亿
600075,新疆天业,4.69,-1.26,-0.06,6289.49万,80.08亿
600076,康欣新材,2.79,-1.76,-0.05,5530.28万,37.51亿
600078,澄星股份,9.53,0.32,0.03,6.29亿,63.14亿
600079,人福医药,21.12,-0.24,-0.05,8.07亿,325.92亿
600080,金花股份,7.50,-0.40,-0.03,3397.41万,28.00亿
600081,东风科技,12.35,-1.36,-0.17,4014.45万,68.30亿
600082,海泰发展,4.45,-0.45,-0.02,6121.40万,28.23亿
600084,中信尼雅,5.44,-0.55,-0.03,2514.85万,61.13亿
600085,同仁堂,33.89,0.12,0.04,2.46亿,464.79亿
600088,中视传媒,15.72,-3.50,-0.57,9985.98万,62.52亿
600089,特变电工,20.75,-0.72,-0.15,59.50亿,1048.45亿
600094,大名城,5.16,-2.27,-0.12,1.45亿,109.71亿
600095,湘财股份,12.71,-1.55,-0.20,10.78亿,363.40亿
600096,云天化,29.09,-2.38,-0.71,11.65亿,530.31亿
600097,开创国际,11.45,-1.80,-0.21,4180.33万,27.59亿
600098,广州发展,6.97,0.43,0.03,2.14亿,244.36亿
600099,林海股份,10.67,-0.84,-0.09,2641.46万,23.38亿
600100,同方股份,8.62,9.95,0.78,12.28亿,288.80亿
600101,明星电力,9.61,-0.41,-0.04,1.15亿,52.65亿
600103,青山纸业,3.52,-4.87,-0.18,7.15亿,77.87亿
600104,上汽集团,16.75,0.36,0.06,6.98亿,1925.46亿
600105,永鼎股份,15.23,-4.99,-0.80,31.07亿,222.66亿
600106,重庆路桥,6.84,4.91,0.32,3.75亿,90.91亿
600108,亚盛集团,3.14,0.00,0.00,1.22亿,61.13亿
600109,国金证券,10.23,-2.20,-0.23,6.41亿,379.79亿
600110,诺德股份,6.75,-2.60,-0.18,5.14亿,117.12亿
600111,北方稀土,53.00,2.28,1.18,141.40亿,1915.98亿
600113,浙江东日,47.66,-3.03,-1.49,3.59亿,196.09亿
600114,东睦股份,30.35,-2.88,-0.90,4.89亿,187.07亿
600115,中国东航,4.81,0.00,0.00,6.63亿,823.21亿
600116,三峡水利,6.81,0.74,0.05,1.15亿,130.22亿
600117,西宁特钢,3.16,0.64,0.02,1.18亿,102.86亿
600118,中国卫星,44.55,4.82,2.05,48.76亿,526.80亿
600119,长江投资,8.82,-0.79,-0.07,1.14亿,32.22亿
600120,浙江东方,7.12,6.27,0.42,37.18亿,243.18亿
