code,name,price,rise,change,exchange,amount
600000,浦发银行,11.69,-0.76,-0.09,7.94亿,3893.45亿
600004,白云机场,9.78,0.62,0.06,1.65亿,231.47亿
600006,东风股份,7.22,0.98,0.07,1.07亿,144.40亿
600007,中国国贸,19.00,0.53,0.10,5850.50万,191.38亿
600008,首创环保,3.04,1.33,0.04,1.87亿,223.15亿
600009,上海机场,33.57,1.39,0.46,11.94亿,686.94亿
600010,包钢股份,2.37,1.28,0.03,9.88亿,743.72亿
600011,华能国际,7.82,-0.64,-0.05,2.59亿,860.02亿
600012,皖通高速,14.42,-0.48,-0.07,7532.69万,168.08亿
600015,华夏银行,6.85,-0.29,-0.02,2.78亿,1054.02亿
600016,民生银行,3.91,-0.51,-0.02,11.32亿,1386.57亿
600017,日照港,3.02,1.00,0.03,8148.26万,92.88亿
600018,上港集团,5.57,-0.18,-0.01,1.82亿,1294.84亿
600019,宝钢股份,7.21,0.28,0.02,4.65亿,1570.49亿
600020,中原高速,4.32,0.23,0.01,5217.18万,97.09亿
600021,上海电力,19.61,2.67,0.51,10.53亿,553.23亿
600022,山东钢铁,1.52,2.70,0.04,1.83亿,162.62亿
600023,浙能电力,5.16,0.00,0.00,2.21亿,691.89亿
600025,华能水电,9.37,-0.21,-0.02,1.71亿,1686.60亿
600026,中远海能,11.61,-2.02,-0.24,4.39亿,403.42亿
600027,华电国际,5.20,-0.95,-0.05,3.88亿,442.54亿
600028,中国石化,5.89,-0.68,-0.04,6.94亿,5580.92亿
600029,南方航空,7.70,1.45,0.11,5.55亿,1037.72亿
600030,中信证券,28.68,0.53,0.15,28.22亿,3492.23亿
600031,三一重工,21.24,1.14,0.24,11.13亿,1799.96亿
600032,浙江新能,7.36,0.55,0.04,5604.00万,176.98亿
600033,福建高速,4.35,2.84,0.12,5.18亿,119.38亿
600035,楚天高速,3.93,0.77,0.03,2835.79万,63.28亿
600036,招商银行,41.99,-0.90,-0.38,24.22亿,8662.09亿
600037,歌华有线,7.34,1.80,0.13,8542.49万,102.16亿
600038,中直股份,35.46,0.68,0.24,2.60亿,237.20亿
600039,四川路桥,9.88,0.10,0.01,2.45亿,858.90亿
600048,保利发展,6.33,1.28,0.08,8.49亿,757.73亿
600050,中国联通,5.17,0.78,0.04,6.62亿,1590.64亿
600051,宁波联合,7.56,2.72,0.20,3485.85万,23.50亿
600052,东望时代,4.88,1.67,0.08,5403.95万,41.20亿
600053,九鼎投资,19.11,1.81,0.34,9302.41万,82.85亿
600054,黄山旅游,11.58,1.40,0.16,1.17亿,59.44亿
600055,万东医疗,16.14,-1.04,-0.17,1.00亿,113.47亿
600056,中国医药,10.63,-0.28,-0.03,1.19亿,158.96亿
600057,厦门象屿,8.64,1.53,0.13,1.48亿,180.79亿
600058,五矿发展,9.86,0.51,0.05,2.58亿,105.69亿
600059,古越龙山,9.27,0.33,0.03,9074.66万,84.50亿
600060,海信视像,25.04,0.32,0.08,1.65亿,325.56亿
600061,国投资本,7.56,0.13,0.01,2.08亿,483.39亿
600062,华润双鹤,18.57,0.49,0.09,8638.74万,191.82亿
600063,皖维高新,6.03,1.18,0.07,1.56亿,124.77亿
600064,南京高科,8.33,0.73,0.06,1.04亿,144.14亿
600066,宇通客车,33.97,-0.88,-0.30,4.50亿,752.08亿
600067,冠城新材,4.16,4.00,0.16,1.89亿,57.89亿
600071,凤凰光学,20.80,0.48,0.10,4522.12万,58.57亿
600072,中船科技,11.55,0.52,0.06,9836.27万,125.13亿
600073,光明肉业,6.58,1.86,0.12,8421.44万,61.70亿
600075,新疆天业,4.76,1.28,0.06,5490.01万,81.27亿
600076,康欣新材,3.15,10.14,0.29,3.09亿,42.35亿
600078,澄星股份,9.99,2.36,0.23,2.12亿,66.19亿
600080,金花股份,8.05,1.00,0.08,5313.88万,30.05亿
600081,东风科技,11.84,1.72,0.20,3240.63万,65.48亿
600082,海泰发展,4.05,3.05,0.12,7799.72万,25.69亿
600084,中信尼雅,5.51,1.66,0.09,2984.97万,61.92亿
600085,同仁堂,32.42,0.28,0.09,1.76亿,444.63亿
