code,name,price,rise,change,exchange,amount
600000,浦发银行,11.70,0.34,0.04,10.88亿,3896.78亿
600004,白云机场,9.97,0.91,0.09,1.88亿,235.96亿
600006,东风股份,7.82,-0.38,-0.03,2.04亿,156.40亿
600007,中国国贸,20.48,0.59,0.12,2853.17万,206.29亿
600008,首创环保,3.19,0.00,0.00,2.32亿,234.16亿
600009,上海机场,32.23,0.62,0.20,2.63亿,659.52亿
600010,包钢股份,2.70,-0.73,-0.02,23.86亿,847.28亿
600011,华能国际,8.25,-0.24,-0.02,4.38亿,907.31亿
600012,皖通高速,15.38,-1.54,-0.24,1.00亿,179.27亿
600015,华夏银行,6.94,0.00,0.00,5.27亿,1067.87亿
600016,民生银行,4.03,0.00,0.00,9.97亿,1429.12亿
600017,日照港,3.25,0.62,0.02,7456.04万,99.96亿
600018,上港集团,5.62,0.18,0.01,1.85亿,1304.66亿
600019,宝钢股份,7.65,-1.16,-0.09,6.57亿,1666.33亿
600020,中原高速,4.80,1.27,0.06,1.06亿,107.87亿
600021,上海电力,28.68,0.53,0.15,31.78亿,809.12亿
600022,山东钢铁,1.64,0.00,0.00,2.15亿,175.46亿
600023,浙能电力,5.33,-0.93,-0.05,3.57亿,714.69亿
600025,华能水电,9.82,-0.30,-0.03,2.68亿,1767.60亿
600026,中远海能,12.68,1.36,0.17,7.69亿,440.60亿
600027,华电国际,5.56,-0.54,-0.03,4.18亿,473.17亿
600028,中国石化,5.61,1.08,0.06,8.42亿,5320.63亿
600029,南方航空,6.98,-0.29,-0.02,2.79亿,884.60亿
600030,中信证券,29.00,-0.65,-0.19,27.88亿,3531.20亿
600031,三一重工,22.13,0.64,0.14,11.92亿,1875.38亿
600032,浙江新能,8.11,-0.61,-0.05,1.10亿,195.02亿
600033,福建高速,3.67,-0.81,-0.03,1.81亿,100.72亿
600035,楚天高速,4.18,-0.48,-0.02,6663.29万,67.30亿
600036,招商银行,42.51,0.40,0.17,25.21亿,8769.36亿
600037,歌华有线,7.90,-1.00,-0.08,1.00亿,109.95亿
600038,中直股份,35.97,-0.64,-0.23,2.01亿,240.62亿
600039,四川路桥,9.85,-0.10,-0.01,2.64亿,661.48亿
600048,保利发展,7.18,0.14,0.01,5.94亿,859.48亿
600050,中国联通,5.51,0.73,0.04,12.13亿,1695.25亿
600051,宁波联合,7.94,-0.38,-0.03,6772.44万,24.68亿
600052,东望时代,4.83,0.21,0.01,5928.54万,40.77亿
600053,九鼎投资,20.94,2.25,0.46,3.06亿,90.78亿
600054,黄山旅游,11.41,0.18,0.02,4639.13万,58.57亿
600055,万东医疗,15.72,-0.63,-0.10,5625.47万,110.52亿
600056,中国医药,11.33,0.80,0.09,2.55亿,169.42亿
600057,厦门象屿,8.42,0.36,0.03,2.20亿,176.19亿
600058,五矿发展,9.62,-0.41,-0.04,2.61亿,103.12亿
600059,古越龙山,9.59,-0.52,-0.05,8706.85万,87.42亿
600060,海信视像,24.15,-0.94,-0.23,1.97亿,313.99亿
600061,国投资本,7.81,-0.89,-0.07,2.47亿,499.37亿
600062,华润双鹤,19.53,1.30,0.25,2.72亿,201.67亿
600063,皖维高新,6.06,1.34,0.08,1.61亿,125.39亿
600064,南京高科,9.02,0.00,0.00,1.88亿,156.08亿
600066,宇通客车,32.60,0.46,0.15,3.87亿,721.74亿
600067,冠城新材,4.16,1.22,0.05,3.74亿,57.89亿
600071,凤凰光学,21.98,1.06,0.23,1.13亿,61.89亿
600072,中船科技,12.18,0.41,0.05,1.65亿,131.95亿
600073,光明肉业,6.86,0.73,0.05,9407.55万,64.33亿
600075,新疆天业,5.18,4.44,0.22,3.44亿,88.44亿
600076,康欣新材,2.97,0.34,0.01,6042.65万,39.93亿
600078,澄星股份,11.94,10.05,1.09,3.03亿,79.11亿
600079,人福医药,20.46,0.54,0.11,3.48亿,315.73亿
600080,金花股份,7.84,0.90,0.07,4144.59万,29.26亿
600081,东风科技,12.53,-0.95,-0.12,3597.51万,69.29亿
600082,海泰发展,4.89,-1.41,-0.07,1.32亿,31.02亿
600084,中信尼雅,5.69,-0.17,-0.01,2204.78万,63.94亿
