code,name,price,rise,change,exchange,amount
600000,浦发银行,10.32,-0.48,-0.05,7.84亿,3437.16亿
600004,白云机场,9.06,-0.88,-0.08,7820.07万,214.42亿
600006,东风股份,6.74,-2.60,-0.18,1.06亿,134.80亿
600007,中国国贸,20.33,-0.97,-0.20,3661.84万,204.78亿
600008,首创环保,3.22,-0.31,-0.01,3.22亿,236.37亿
600009,上海机场,29.08,-0.85,-0.25,2.31亿,595.06亿
600010,包钢股份,2.61,-5.09,-0.14,25.87亿,819.04亿
600011,华能国际,7.48,-0.13,-0.01,8.29亿,822.63亿
600012,皖通高速,15.70,1.82,0.28,1.27亿,183.00亿
600015,华夏银行,7.13,-1.52,-0.11,5.31亿,1097.11亿
600016,民生银行,3.86,-1.28,-0.05,7.89亿,1368.84亿
600017,日照港,3.19,-0.93,-0.03,1.16亿,98.11亿
600018,上港集团,5.16,-0.19,-0.01,2.62亿,1199.53亿
600019,宝钢股份,6.59,-1.94,-0.13,7.58亿,1435.44亿
600020,中原高速,4.10,-1.21,-0.05,5364.43万,92.14亿
600021,上海电力,20.04,-2.39,-0.49,7.07亿,565.38亿
600022,山东钢铁,1.58,-5.39,-0.09,4.79亿,169.04亿
600023,浙能电力,5.46,0.00,0.00,3.02亿,732.12亿
600025,华能水电,10.26,0.00,0.00,2.63亿,1846.80亿
600026,中远海能,23.73,-4.62,-1.15,29.07亿,824.56亿
600027,华电国际,5.22,-0.19,-0.01,6.05亿,481.06亿
600028,中国石化,6.28,2.61,0.16,25.64亿,5950.46亿
600029,南方航空,5.81,-4.60,-0.28,9.46亿,783.01亿
600030,中信证券,25.61,-1.39,-0.36,27.49亿,3118.41亿
600031,三一重工,19.76,-4.54,-0.94,20.67亿,1674.54亿
600032,浙江新能,9.27,2.77,0.25,8.83亿,222.91亿
600033,福建高速,3.76,-0.79,-0.03,1.28亿,103.19亿
600035,楚天高速,3.96,-0.50,-0.02,4747.79万,63.76亿
600036,招商银行,39.77,-0.38,-0.15,25.92亿,8204.13亿
600037,歌华有线,7.92,-1.12,-0.09,1.88亿,110.23亿
600038,中直股份,34.41,-2.35,-0.83,3.46亿,230.18亿
600039,四川路桥,9.56,-1.24,-0.12,2.01亿,831.30亿
600048,保利发展,6.24,-1.89,-0.12,6.40亿,746.96亿
600050,中国联通,4.96,-0.40,-0.02,9.00亿,1526.03亿
600051,宁波联合,7.81,-2.86,-0.23,4848.31万,24.28亿
600052,东望时代,4.06,-2.64,-0.11,4191.35万,34.27亿
600053,九鼎投资,16.29,-2.04,-0.34,4935.36万,70.62亿
600054,黄山旅游,13.58,-0.73,-0.10,1.22亿,69.71亿
600055,万东医疗,14.89,-1.59,-0.24,6893.50万,104.69亿
600056,中国医药,10.37,-1.14,-0.12,1.10亿,155.07亿
600057,厦门象屿,7.96,-1.73,-0.14,1.56亿,166.56亿
600058,五矿发展,11.54,-3.19,-0.38,1.55亿,123.70亿
600059,古越龙山,9.10,-2.46,-0.23,9390.42万,82.95亿
600060,海信视像,22.35,-1.80,-0.41,1.57亿,290.59亿
600061,国投资本,7.26,-0.55,-0.04,1.87亿,464.20亿
600062,华润双鹤,18.12,-0.71,-0.13,8245.19万,187.18亿
600063,皖维高新,6.76,-4.92,-0.35,6.76亿,139.87亿
600064,南京高科,8.62,-1.93,-0.17,1.45亿,149.16亿
600066,宇通客车,31.11,-0.13,-0.04,4.67亿,688.76亿
600067,冠城新材,3.97,-3.64,-0.15,1.12亿,55.25亿
600071,凤凰光学,19.67,-2.62,-0.53,6292.80万,55.39亿
600072,中船科技,12.91,-1.53,-0.20,4.35亿,139.86亿
600073,光明肉业,6.05,-1.63,-0.10,8880.65万,56.73亿
600075,新疆天业,6.93,-4.81,-0.35,4.33亿,118.32亿
600076,康欣新材,3.47,-2.53,-0.09,6662.12万,46.66亿
600078,澄星股份,11.75,-4.08,-0.50,4.30亿,77.85亿
600080,金花股份,8.57,-1.15,-0.10,4393.98万,31.99亿
600081,东风科技,11.77,-1.34,-0.16,2836.51万,65.09亿
600082,海泰发展,3.71,-3.13,-0.12,4429.25万,23.53亿
600084,中信尼雅,7.07,-0.14,-0.01,5397.36万,79.45亿
600085,同仁堂,29.86,-0.67,-0.20,1.36亿,409.52亿
600088,中视传媒,14.72,-2.32,-0.35,4059.01万,58.54亿
600089,特变电工,28.14,-3.33,-0.97,51.67亿,1421.86亿
600094,大名城,4.14,-2.36,-0.10,8147.07万,88.03亿
600095,湘财股份,9.84,-1.11,-0.11,1.76亿,281.34亿
600096,云天化,36.96,-4.55,-1.76,25.23亿,673.78亿
600097,开创国际,11.32,-1.99,-0.23,6482.91万,27.27亿
600098,广州发展,7.63,0.00,0.00,2.25亿,267.50亿
600099,林海股份,10.98,-3.43,-0.39,4326.62万,24.06亿
600100,同方股份,8.83,-0.45,-0.04,6.27亿,295.83亿
600101,明星电力,10.56,-0.38,-0.04,2.59亿,57.85亿
600103,青山纸业,3.64,-4.46,-0.17,4.24亿,80.53亿
600104,上汽集团,14.28,-0.83,-0.12,6.48亿,1641.53亿
600105,永鼎股份,26.96,-1.93,-0.53,14.25亿,394.15亿
600106,重庆路桥,5.65,-3.75,-0.22,8465.24万,75.09亿
